"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 19. listopadu 2020.#Trestní řízení proti B. S. a C. A.#Žádost o rozhodnutí o předběžné otázce podaná Cour d'appel d'Aix-En-Provence.#Řízení o předběžné otázce – Volný pohyb zboží – Společná organizace trhů v odvětví lnu a konopí – Výjimky – Ochrana veřejného zdraví – Vnitrostátní právní úprava, která omezuje produkci konopí a jeho uvádění na trh pouze na vlákna a semena – Kanabidiol (CBD).#Věc C-663/18.","","62018CJ0663","2020-11-19",
"Rozsudek Soudního dvora (pátého senátu) ze dne 11. listopadu 2020.#Úřad Evropské unie pro duševní vlastnictví v. John Mills Ltd.#Kasační opravný prostředek – Ochranná známka Evropské unie – Nařízení (ES) č. 207/2009 – Námitkové řízení – Relativní důvod pro zamítnutí – Článek 8 odst. 3 – Působnost – Totožnost nebo podobnost přihlášené ochranné známky se starší ochrannou známkou – Slovní ochranná známka Evropské unie MINERAL MAGIC – Přihláška k zápisu podaná jednatelem nebo zástupcem majitele starší ochranné známky – Slovní ochranná známka Evropské unie MAGIC MINERALS BY JEROME ALEXANDER.#Věc C-809/18 P.","","62018CJ0809","2020-11-11",
"Rozsudek Soudního dvora (velkého senátu) ze dne 10. listopadu 2020.#Evropská komise v. Italská republika.#Nesplnění povinnosti státem – Životní prostředí – Směrnice 2008/50/ES – Kvalita vnějšího ovzduší – Článek 13 odst. 1 a příloha XI – Systematické a trvající překračování mezních hodnot pro mikročástice (PM10) v některých italských zónách a aglomeracích – Článek 23 odst. 1 – Příloha XV – ‚Co možná nejkratší‘ období překročení – Náležitá opatření.#Věc C-644/18.","","62018CJ0644","2020-11-10",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 28. října 2020.#Pirelli & C. SpA v. Evropská komise.#Kasační opravný prostředek – Hospodářská soutěž – Kartelové dohody – Evropský trh se silovými kabely – Rozdělení trhu v rámci projektů – Nařízení (ES) č. 1/2003 – Článek 23 odst. 2 – Pravomoci Evropské komise v oblasti pokut – Přičitatelnost protiprávního jednání – Domněnka skutečného výkonu rozhodujícího vlivu – Povinnost uvést odůvodnění – Základní práva – Beneficium ordinis seu excussionis – Pravomoc soudního přezkumu v plné jurisdikci.#Věc C-611/18 P.","","62018CJ0611","2020-10-28",
"Rozsudek Soudního dvora (pátého senátu) ze dne 28. října 2020.#Pegaso Srl Servizi Fiduciari a další v. Poste Tutela SpA.#Žádost o rozhodnutí o předběžné otázce podaná Tribunale Amministrativo Regionale per il Lazio.#Řízení o předběžné otázce – Zadávání zakázek v odvětvích vodního hospodářství, energetiky, dopravy a poštovních služeb – Směrnice 2014/25/EU – Článek 13 – Činnosti související s poskytováním poštovních služeb – Zadavatelé – Veřejné podniky – Přípustnost.#Věc C-521/18.","","62018CJ0521","2020-10-28",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 22. října 2020.#Ferrari S.p.A. v. DU.#Žádost o rozhodnutí o předběžné otázce podaná Oberlandesgericht Düsseldorf.#Řízení o předběžné otázce – Sbližování právních předpisů – Ochranné známky – Směrnice 2008/95/ES – Článek 12 odst. 1 – Skutečné užívání ochranné známky – Důkazní břemeno – Článek 13 – Důkaz o užívání ‚pro část výrobků nebo služeb‘ – Ochranná známka označující model automobilu, jehož výroba byla ukončena – Užívání ochranné známky pro náhradní díly, jakož i pro služby související s tímto modelem – Užívání ochranné známky pro ojetá vozidla – Článek 351 SFEU – Úmluva mezi Spolkovou republikou Německo a Švýcarskou konfederací – Vzájemná ochrana patentů, průmyslových vzorů, modelů a známek.#Věc C-720/18.","","62018CJ0720","2020-10-22",
"Rozsudek Soudního dvora (pátého senátu) ze dne 15. října 2020.#Association française des usagers de banques v. Ministre de l'Économie et des Finances.#Žádost o rozhodnutí o předběžné otázce podaná Conseil d'État.#Řízení o předběžné otázce – Ochrana spotřebitelů – Platební služby na vnitřním trhu – Směrnice 2007/64/ES – Článek 45 – Směrnice (EU) 2015/2366 – Článek 55 – Vypovězení rámcové smlouvy – Směrnice 2014/17/EU – Smlouvy o spotřebitelském úvěru na nemovitosti určené k bydlení – Článek 12 odst. 1, 2 písm. a) a odstavec 3 – Vázaný prodej – Spojený prodej – Směrnice 2014/92/EU – Platební účty – Články 9 až 14 – Změna účtu – Povinnost domicilovat své příjmy na platebním účtu u věřitele po dobu stanovenou ve smlouvě o úvěru jako protiplnění za poskytnutí individualizované výhody – Doba trvání povinnosti – Ztráta individualizované výhody v případě předčasného zrušení účtu.#Věc C-778/18.","","62018CJ0778","2020-10-15",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 15. října 2020.#Deza, a.s. v. Evropská komise.#Kasační opravný prostředek – Životní prostředí – Nařízení (ES) č. 1272/2008 – Klasifikace, označování a balení určitých látek a směsí – Nařízení (EU) 2017/776 – Klasifikace antrachinonu – Látka, u níž se předpokládá, že má u člověka karcinogenní potenciál – Nesprávný výklad a nesprávná aplikace nařízení č. 1272/2008 a zásady právní jistoty – Zkreslení skutkových okolností a důkazů – Rozsah přezkumu.#Věc C-813/18 P.","","62018CJ0813","2020-10-15",
"Rozsudek Soudního dvora (druhého senátu) ze dne 14. října 2020.#JH v. KG.#Žádost o rozhodnutí o předběžné otázce podaná Tribunale ordinario di Brescia.#Řízení o předběžné otázce – Sociální politika – Směrnice 2008/104/ES – Agenturní zaměstnávání – Článek 5 odst. 5 – Rovné zacházení – Vhodná opatření k zamezení zneužívání agenturního zaměstnávání – Povinnost členských států zamezit opakujícím se přidělením – Chybějící omezení ve vnitrostátní právní úpravě – Požadavek konformního výkladu.#Věc C-681/18.","","62018CJ0681","2020-10-14",
"Rozsudek Soudního dvora (velkého senátu) ze dne 6. října 2020.#La Quadrature du Net a další v. Premier ministre a další.#Žádosti o rozhodnutí o předběžné otázce podané Conseil d'État a Cour constitutionnelle.#Řízení o předběžné otázce – Zpracování osobních údajů v odvětví elektronických komunikací – Poskytovatelé služeb elektronických komunikací – Poskytovatelé hostingových služeb a poskytovatelé přístupu k internetu – Plošné a nerozlišující uchovávání provozních a lokalizačních údajů – Automatizovaná analýza dat – Přístup k datům v reálném čase – Zajištění národní bezpečnosti a boj proti terorismu – Boj proti trestné činnosti – Směrnice 2002/58/ES – Oblast působnosti – Článek 1 odst. 3 a článek 3 – Důvěrný charakter elektronických sdělení – Ochrana – Článek 5 a čl. 15 odst. 1 – Směrnice 2000/31/ES – Oblast působnosti – Listina základních práv Evropské unie – Články 4, 6 až 8 a 11 a čl. 52 odst. 1 – Článek 4 odst. 2 SEU.#Spojené věci C-511/18, C-512/18 a C-520/18.","","62018CJ0511","2020-10-06",
"Rozsudek Soudního dvora (velkého senátu) ze dne 6. října 2020.#Evropská komise v. Maďarsko.#Nesplnění povinnosti státem – Přípustnost – Pravomoc Soudního dvora – Všeobecná dohoda o obchodu službami – Článek XVI – Přístup na trh – Listina specifických závazků – Podmínka existence povolení – Článek XX odst. 2 – Článek XVII – Národní zacházení – Poskytovatel služeb se sídlem v třetím státě – Vnitrostátní právní úprava členského státu stanovící podmínky pro poskytování služeb vysokoškolského vzdělávání na jeho území – Požadavek uzavření mezinárodní smlouvy se státem sídla poskytovatele – Požadavek poskytovat vzdělávání ve státě sídla poskytovatele – Změna podmínek soutěže ve prospěch tuzemských poskytovatelů – Odůvodnění – Veřejný pořádek – Zabránění klamavým praktikám – Článek 49 SFEU – Svoboda usazování – Směrnice 2006/123/ES – Služby na vnitřním trhu – Článek 16 – Článek 56 SFEU – Volný pohyb služeb – Existence omezení – Odůvodnění – Naléhavý důvod obecného zájmu – Veřejný pořádek – Zabránění klamavým praktikám – Vysoká úroveň kvality vzdělávání – Listina základních práv Evropské unie – Článek 13 – Akademická svoboda – Článek 14 odst. 3 – Svoboda zakládat vzdělávací zařízení – Článek 16 – Svoboda podnikání – Článek 52 odst. 1.#Věc C-66/18.","","62018CJ0066","2020-10-06",
"Rozsudek Soudního dvora (velkého senátu) ze dne 6. října 2020.#Privacy International v. Secretary of State for Foreign and Commonwealth Affairs a další.#Žádost o rozhodnutí o předběžné otázce podaná Investigatory Powers Tribunal - London.#Řízení o předběžné otázce – Zpracování osobních údajů v odvětví elektronických komunikací – Poskytovatelé služeb elektronických komunikací – Plošné a nerozlišující předávání provozních a lokalizačních údajů – Zajištění národní bezpečnosti – Směrnice 2002/58/ES – Oblast působnosti – Článek 1 odst. 3 a článek 3 – Důvěrný charakter elektronických sdělení – Ochrana – Článek 5 a čl. 15 odst. 1 – Listina základních práv Evropské unie – Články 7, 8 a 11 a čl. 52 odst. 1 – Článek 4 odst. 2 SEU.#Věc C-623/17.","","62017CJ0623","2020-10-06",
"Rozsudek Soudního dvora (třetího senátu) ze dne 1. října 2020.#A v. Daniel B a další.#Žádost o rozhodnutí o předběžné otázce podaná Cour d'appel de Paris.#Řízení o předběžné otázce – Humánní léčivé přípravky nepodléhající omezení výdeje na lékařský předpis – On-line prodej – Reklama na internetové stránky lékárny – Omezení – Zákaz slevy v případě objednávky přesahující určité množství a zákaz využívání služby placené reklamy v internetových vyhledávačích – Povinnost pacienta vyplnit před potvrzením své první objednávky na internetových stránkách zdravotní dotazník – Ochrana veřejného zdraví – Směrnice 2000/31/ES – Elektronický obchod – Článek 2 písm. a) – Služba informační společnosti – Článek 2 písm. h) – Koordinovaná oblast – Článek 3 – Zásada země původu – Odchylky – Odůvodnění – Ochrana veřejného zdraví – Ochrana důstojnosti povolání lékárníka – Předcházení nadměrnému užívání léčivých přípravků.#Věc C-649/18.","","62018CJ0649","2020-10-01",
"Rozsudek Soudního dvora (třetího senátu) ze dne 1. října 2020.#Groupe Lactalis v. Premier ministre a další.#Žádost o rozhodnutí o předběžné otázce podaná Conseil d'État.#Řízení o předběžné otázce – Nařízení (EU) č. 1169/2011 – Poskytování informací o potravinách spotřebitelům – Článek 9 odst. 1 písm. i) a čl. 26 odst. 2 písm. a) – Povinné uvedení země původu nebo místa provenience potravin – Opomenutí, které by mohlo uvádět spotřebitele v omyl – Článek 38 odst. 1 – Výslovně harmonizované otázky – Článek 39 odst. 2 – Přijímání vnitrostátních opatření předepisujících další povinné údaje týkající se země původu nebo místa provenience určitých druhů nebo skupin potravin – Podmínky – Existence prokázané spojitosti mezi jednou nebo několika vlastnostmi dotčených potravin a jejich původem nebo proveniencí – Pojmy ‚prokázaná spojitost‘ a ‚vlastnosti‘ – Doložení toho, že většina spotřebitelů přikládá poskytnutí této informace značný význam – Vnitrostátní opatření předepisující povinné uvedení domácího, evropského nebo mimoevropského původu mléka.#Věc C-485/18.","","62018CJ0485","2020-10-01",
"Rozsudek Soudního dvora (třetího senátu) ze dne 1. října 2020.#Elme Messer Metalurgs v. Latvijas Investīciju un attīstības aģentūra.#Žádost o rozhodnutí o předběžné otázce podaná Rēzeknes tiesa.#Řízení o předběžné otázce – Strukturální fondy – Evropský fond pro regionální rozvoj (EFRR) – Nařízení (ES) č. 1083/2006 – Článek 2 bod 7 – Pojem ‚nesrovnalost‘ – Porušení právních předpisů Unie v důsledku jednání nebo opomenutí hospodářského subjektu – Ztráta v souhrnném rozpočtu Evropské unie – Úpadek jediného obchodního partnera příjemce.#Věc C-743/18.","","62018CJ0743","2020-10-01",
"Rozsudek Soudního dvora (druhého senátu) ze dne 24. září 2020.#Prysmian SpA a Prysmian Cavi e Sistemi Srl v. Evropská komise.#Kasační opravný prostředek – Hospodářská soutěž – Kartelové dohody – Evropský trh s podzemními a podmořskými silovými kabely – Rozdělení trhu v rámci projektů – Jediné a trvající protiprávní jednání – Nástupnictví právních entit – Přičitatelnost protiprávního jednání – Zásada rovného zacházení – Zkreslení důkazů – Nařízení (ES) č. 1/2003 – Článek 20 – Vyšetřovací pravomoci Evropské komise v oblasti kartelových dohod – Pravomoc kopírovat údaje bez předchozího přezkumu a následně je zkoumat v prostorách Komise – Pokuty.#Věc C-601/18 P.","","62018CJ0601","2020-09-24",
